foodb_id	smiles	applicability_domain	bitter_prob	sweet_prob
FOODB_FDB018007	CS(=O)CCC(NC(=O)CCC(N)C(O)=O)C(O)=O	True	0.25955632487238345	0.7061437542346778
FOODB_FDB021686	OCCC1=CC(O)=C(OC2OC(CO)C(O)C(O)C2O)C=C1	True	0.5569499696169822	0.39804862538868563
FOODB_FDB030953	NCC[C@H](N)C(O)=O	True	0.1133383167652857	0.7709007396710829
FOODB_FDB019319	CC1(C)C(O)CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC(C)(CO)CCC3(C)CCC12C	True	0.8833333333333333	0.22421979584620225
FOODB_FDB001556	COC1=CC(\C=C\C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@H](O[C@H]4[C@H](OC5=C(OC6=CC(O)=CC(O)=C6C5=O)C5=CC(O)=C(O)C=C5)O[C@H](CO)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)=CC(OC)=C1O	True	0.5333333333333333	0.00900294385646581
FOODB_FDB006239	COC(=O)C1=CC2=CCC3C4CC[C@H](C(=O)C5=CC=CC=C5)[C@@]4(C)CCC3[C@@]2(C)CC1	True	0.87	0.15904572952106208
FOODB_FDB000890	O=C(OC\C=C\C1=CC=CC=C1)C1=CC=CC=C1	True	0.17396171556476941	0.34590606303990756
FOODB_FDB011745	CC(C)(O)C12CC1C(C)(CC2O)OC1OC(CO)C(O)C(O)C1O	True	0.5940220816806452	0.883117718224878
FOODB_FDB024926	[H][C@](CO)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC	True	0.498380355276907	0.01414560616654483
FOODB_FDB015523	CC1CC2=C(C1=O)C(C)=C(CCO)C(CO)=C2	True	0.5526850737018555	0.10905604298485577
FOODB_FDB003341	CCCCCC(=O)C(C)=O	True	0.17355936699292124	0.9164891689678867
FOODB_FDB023091	NCCS	True	0.6386542145593869	0.004054147218258745
FOODB_FDB013152	C\C=C1\C2C(CC1=O)C(=C)C(CC2C(C)C)OC(=O)C=C(C)C	True	0.7742675544794189	0.16699222302130484
FOODB_FDB012258	COC1=C(C(O)=C(CC=C(C)C)C(O)=C1)C1=COC2=C(C(O)=C3C=CC(C)(C)OC3=C2)C1=O	True	0.8510598290598291	0.02637682850172419
FOODB_FDB024932	[H][C@](CO)(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCC=CCCCCCC	True	0.45504702194357366	0.01195597829687797
FOODB_FDB015537	COC1=CC(OC)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1	True	0.9488461538461538	0.019636001008382455
FOODB_FDB003355	CC1OC(=O)C=CC1O	True	0.14078063586188305	0.9046011881642161
FOODB_FDB014629	CC(C)C1CC=C(C)C=C1	True	0.4902710568252842	0.32993085328119687
FOODB_FDB023085	O[C@@H]1CC(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\[C@@H]2C(C)=C[C@H](O)CC2(C)C)C(C)(C)C1	True	0.695	0.9265158092510325
FOODB_FDB013146	CC(C)(O)C(O)CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(CC21C)OC1OC(CO)C(O)C(O)C1O	True	0.12	0.9821355397172212
FOODB_FDB007133	CC1C(O)C(=O)C=C2CCC(CC12O)C(C)=C	True	0.6085973657891253	0.03336272099818936
FOODB_FDB008200	CCCCCCC(=O)OCC	True	0.010684478050456695	0.9811550348852223
FOODB_FDB017320	COC1=CC(=CC(O)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1	True	0.7668981481481482	0.6860116163157345
FOODB_FDB018013	CCCCCCCCCCCCCCCCCC(=O)OC(CC=C(C)C)C(\C)=C\COC1=CC=C(CCNC(=O)C2=CC=CC=C2)C=C1	True	0.705	0.061806265516958406
FOODB_FDB011989	OCC1OC(OC2=C(C3OC(CO)C(O)C(O)C3O)C(O)=C3C(=O)C=C(OC3=C2)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O	True	0.6616666666666666	0.004308949087923841
FOODB_FDB030947	OC(=O)CC(=C)C(O)=O	True	0.17040436177426196	0.928583222953267
FOODB_FDB021692	CCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)\C=C\C(CC)C(C)C	True	0.5913333333333334	0.7618830942094629
FOODB_FDB011751	CC1(O)CC(=O)C2=C(O)C3=C(O)C=C(O)C=C3C=C2O1	True	0.6786935336976321	0.1914415314343766
FOODB_FDB000884	CCCCCCCCCCCCCCCCCCCCCCCCCC=O	True	0.6183333333333333	0.0062844040342440784
FOODB_FDB011037	CCCSSC(CC)SC	True	0.41419647318092556	0.37206454131554634
FOODB_FDB016758	CCCCOCC1=CC(OC)=C(O)C=C1	True	0.11131641915593939	0.5990346764469718
FOODB_FDB001224	[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO	True	0.165483933603832	0.9894889723356864
FOODB_FDB017446	CC(C)C1=C2C=C(C)CCC2=C(C)C=C1	True	0.44181845238095235	0.8009032409604749
FOODB_FDB026843	[H][C@@](COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC	True	0.6216666666666667	0.0060700791442174565
FOODB_FDB018775	C(NC1=C2N=CNC2=NC=N1)C1=CC=CC=C1	True	0.694432244384776	0.002400926995213778
FOODB_FDB016980	OC(CCCCCCCC(O)=O)CCCCCCC(O)=O	True	0.4893777119524834	0.012689601559126417
FOODB_FDB027585	CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC	True	0.18004702194357367	0.0032194286112450076
FOODB_FDB008566	CC(CCC1(O)OC2CC3C4CC(O)C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O	True	0.36333333333333334	0.6614699613240029
FOODB_FDB013620	CC(C)C(=O)OCCC1=CC=CC=C1	True	0.0279761682617805	0.9145928847016468
FOODB_FDB003433	CC12C3OC3C(O)C3(OC1=O)C1CCC4(O)CC1(CC4=C)C(C23)C(O)=O	True	0.8166666666666667	0.23696286665017818
FOODB_FDB015251	CCC(SSCC=C)S(=O)\C=C\C	True	0.4055473634192958	0.8647115836671714
FOODB_FDB025392	CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C	True	0.6366666666666667	1.1198684544782628e-05
FOODB_FDB022416	[H]C(C=CC=C[C@]([H])(O)CC=CCCCCC)=C[C@@]([H])(O)CCCC(O)=O	True	0.7367276422764227	0.6685458302458651
FOODB_FDB013813	OC(=O)C1CCC\[N+]1=C/C=C/C(/O)=C\N1CCCC1C([O-])=O	True	0.5531224311062817	0.047298755842494475
FOODB_FDB025379	[H][C@@](COC(=O)CCCCC=CCC=CCC=CCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC	True	0.65	7.023219862956576e-05
FOODB_FDB024067	[H]C12CC[C@](O)([C@](C)(O)CCCC(C)C)[C@@]1(C)CCC1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C	True	0.8483333333333334	0.13246275121740844
FOODB_FDB023708	CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC	True	0.22504702194357368	0.002354129369844265
FOODB_FDB020201	CCC(C)C1CCCCC1=O	True	0.2781400007389092	0.8484422019853393
FOODB_FDB026670	[H][C@@](COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)(COP(O)(=O)OCCN)OC=CCCCCCCC=CCCCCCCCC	True	0.6366666666666667	0.005620552578465035
FOODB_FDB018946	OC\C=C/C1=CC2=C(OC(C(CO)O2)C2=CC(O)=C(O)C=C2)C=C1	True	0.4874625420875421	0.19174545138460855
FOODB_FDB029543	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC	True	0.6316666666666667	2.5306929745947814e-05
FOODB_FDB019480	CC(C)C1(O)CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/C1	True	0.6204386889130014	0.3909248531973369
FOODB_FDB028885	OC[C@H]1O[C@@H]([C@H](O)[C@@H](O)[C@@H]1O)N1C=NC2=C1C(NCC1=CC=CO1)=NC=N2	True	0.7409722222222221	0.005038539186465819
FOODB_FDB007866	CC[C@H]1SS[C@@H](CC)S1	True	0.42468178125047196	0.9934709555942753
FOODB_FDB021679	CC1OC(OCC2OC(OC3=CC(O)=C4C(=O)C=C(OC4=C3C3OC(CO)C(O)C(O)C3O)C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O	True	0.52	0.007894523543310938
FOODB_FDB026116	[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC	True	0.5983333333333334	0.004139242231635626
FOODB_FDB027208	[H][C@@](COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)(COP(O)(=O)O[C@@]1([H])C(O)C(O)C(O)[C@@]([H])(OP(O)(O)=O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	True	0.6166666666666667	0.0013822554864860721
FOODB_FDB030774	[H]C1(O)[C@]([H])(O)[C@@]([H])(OP([O-])([O-])=O)C([H])(OP([O-])([O-])=O)[C@@]([H])(OP([O-])([O-])=O)[C@]1([H])O	True	0.5040387963094842	0.00013888642032002367
FOODB_FDB011962	CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2OC2OC(CO)C(O)C(O)C2O)OC11CCC(C)(CO)O1	True	0.32166666666666666	0.7529896512885479
FOODB_FDB020567	CC(=O)CCC(\C=C1/C(=O)C=CC1(C)O)C(=C)C(O)=O	True	0.6131708411092299	0.20399111099120432
FOODB_FDB005917	CC1=CCC2(CC1)C(=C)CCCC2(C)C	True	0.4272182328605201	0.25654450100572834
FOODB_FDB024701	[H][C@](CO)(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC	True	0.48171368861024033	0.023015116755874313
FOODB_FDB022370	CN1C(CCC1=O)C1=C[N+](=CC=C1)C1OC(C(O)C(O)C1O)C([O-])=O	True	0.6643804112554114	0.0049586352092441804
FOODB_FDB005903	CC1C2C(OC1=O)C1C(CC3OC13C)C(=C)CC2O	True	0.868707264957265	0.04998959680359325
FOODB_FDB024715	[H][C@](CO)(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCC=CCCCCCCCC	True	0.4067136886102404	0.01679096031717778
FOODB_FDB022364	NC(=O)N[C@@H](O)C(O)=O	True	0.24104832036559468	0.994488380226697
FOODB_FDB026102	[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC	True	0.6416666666666667	0.009921542687033812
FOODB_FDB029231	CC[C@H](C)[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O	True	0.7366666666666667	1.2773437411225648e-06
FOODB_FDB030760	[H][C@@]12COP(O)(=O)O[C@]1([H])C(O)(O)[C@]1([H])NC3=C(NC(=N)N=C3O)N[C@]1([H])O2	True	0.5545833333333333	0.08332473408966481
FOODB_FDB011976	O=C\C=C/C1=CC2=C(OCO2)C=C1	True	0.36799730441135925	0.8262674544491999
FOODB_FDB020573	C\C=C(\C)C(=O)OC1C2=C(C)C(=O)OC2(O)CC2CCC(=O)C(C)C12C	True	0.8894444444444446	0.017793224225021255
FOODB_FDB020215	CCCCOC(=O)CC1(O)C(OC1=O)C(=O)OCCCC	True	0.3408756161764925	0.8808897694426516
FOODB_FDB008599	COC1=CC2=C(OC3=C2C(C)=CC(OC)=C3O)C(=C1)C(O)=O	True	0.6462652329749103	0.026118577954990667
FOODB_FDB030006	COC1=C(O)C=CC(=C1)C(O)=NCC(O)=O	True	0.2753089941448556	0.40741652584832927
FOODB_FDB028649	CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@]5(C[C@H](O)[C@@H](NC(C)=O)C(O5)[C@H](O)[C@H](O)CO)C(O)=O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)\C=C\CCCCCCCCCCCCC	True	0.5233333333333333	0.8497828062856193
FOODB_FDB026664	[H][C@@](COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)(COP(O)(=O)OCCN)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC	True	0.63	0.025442862728811497
FOODB_FDB029557	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@]([H])(COP(=O)(O)OC[C@@]([H])(O)COP(=O)(O)O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC	True	0.645	5.932690728713112e-05
FOODB_FDB031318	COC1=CC=CC(OS(O)(=O)=O)=C1O	True	0.4209023485491529	0.3590586539467902
FOODB_FDB019494	CC(N1CCCC1)C(C)=O	True	0.47332536247598367	0.0600616440447185
FOODB_FDB028891	N[C@@H](CC=O)C(O)=O	True	0.1453377232809784	0.9942420294029028
FOODB_FDB022402	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC1=C(O)C(O)=CC(=C1)C(O)=O	True	0.6983333333333334	0.10185332538782989
FOODB_FDB013807	CC(C)C1=CC(=O)C2(C)CC3(O)OC4(C(O)C(C)CCC24O)C(=O)C13C	True	0.8516666666666667	0.024698729013538874
FOODB_FDB024073	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@H](O)CC2=CC(=O)CC[C@]12C	True	0.5766854990583805	0.020075319266802095
FOODB_FDB026894	[H][C@@](COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)(COP(O)(=O)OCCN)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC	True	0.615	0.012592553931146559
FOODB_FDB009877	CC(C)CCCCCCCCCCC=O	True	0.28074557358278224	0.22838844824105498
FOODB_FDB016957	[Na+].[Fe+3].[O-]P([O-])(=O)OP([O-])([O-])=O	True	0.3845666666666666	3.632063521836532e-08
FOODB_FDB028661	CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCC	True	0.5366666666666666	0.8361341500923892
FOODB_FDB027552	[H][C@@](O)(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	True	0.7033333333333334	3.500461652955133e-05
FOODB_FDB031330	COC1=CC(\C=C\C(O)=O)=CC=C1O[C@@H]1OC([C@@H](O)[C@H](O)C1O)C(O)=O	True	0.5903396540066664	0.34282955700069795
FOODB_FDB021123	OCC1OC(OC2C(O)C(CO)OC(OC3C(O)C(O)C(O)OC3CO)C2O)C(O)C(O)C1O	True	0.29333333333333333	0.9283158612681238
FOODB_FDB015286	CC1CC2(CC(C)C(=O)O2)C2C1C1(C)C(O)C(=O)C3=C(C(O)CC4C(C)(C)C(=O)CCC34C)C1(C)C2=O	True	0.9483333333333334	0.013811153043848171
FOODB_FDB025345	[H][C@@](COC(=O)CCCCCCCC=CCC=CCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC	True	0.6383333333333333	1.5936811175152488e-05
FOODB_FDB002922	CC\C=C/C#CC(=O)C1=CC=C(O1)\C=C/C(O)=O	True	0.30822581837573376	0.9720029169983152
FOODB_FDB014198	COC(=O)C1(CC23CC1CCC2C1(C)CCCC(C)(O)C1CC3)OC(C)=O	True	0.8833333333333333	0.22720357730815066
FOODB_FDB023734	[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC	True	0.148380355276907	0.0010246987720785175
FOODB_FDB003382	CCC(C)O	True	0.3111952707332731	0.9898979039532808
FOODB_FDB023052	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H]	True	0.5933333333333334	0.9681254728136985
FOODB_FDB013191	OC(C#N)C1=CC=CC=C1	True	0.3936284314913044	0.4566992769822227
FOODB_FDB025423	[H][C@@](COC(=O)CCCCC=CCC=CCC=CCC=CCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCC	True	0.6583333333333333	2.2442549245938223e-05
FOODB_FDB014826	CC(C)C1(O)CC2(O)C3(C)CC4(O)OC5(C(O)C(C)CCC35O)C2(O)C14C	True	0.7966666666666666	0.0677578756977729
FOODB_FDB021645	C\C(\C=C\C=C(/C)\C=C\C1=C(C)CC(O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CC(O)CC1(C)C	True	0.6966666666666667	0.9545947635961013
FOODB_FDB030990	CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O	True	0.6633333333333333	4.829578535599382e-08
FOODB_FDB001595	COC1=CC(=CC(OC)=C1O)C1=[O+]C2=CC(O)=CC(O[C@@H]3O[C@H](COC(=O)CC(O)=O)[C@@H](OC(=O)CC(O)=O)[C@H](O)[C@H]3O)=C2C=C1O[C@@H]1O[C@H](COC(=O)\C=C\C2=CC=C(O)C=C2)[C@@H](O)[C@H](O)[C@H]1O	True	0.58	0.17837434480786699
FOODB_FDB029219	C[C@]12CCC3C(CCC4=CC(=O)C(=O)C=C34)C1CCC2=O	True	0.6364285714285715	0.08647318742789813
FOODB_FDB000853	CC1C(=O)CCC2CC(=CC12C)C(C)=O	True	0.5109849464813778	0.187407661996742
FOODB_FDB011786	COC1=C(O)C2=C(C=C1)C1OC3=C(C=CC(O)=C3OC)C1CO2	True	0.3800736857339601	0.46320027083550325
FOODB_FDB028107	[H][C@@](COC=CCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC=CCCCCCC	True	0.5616666666666666	0.002832460956817187
FOODB_FDB030748	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O	True	0.6333333333333333	4.3711090043774165e-09
FOODB_FDB010498	ClC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl	True	0.48746354952237314	0.0017718808534765067
FOODB_FDB027234	[H][C@@](COC(=O)CCCCCCCC=CCCCCCC)(COP(O)(=O)O[C@@]1([H])C(O)C(O)C(OP(O)(O)=O)[C@@]([H])(OP(O)(O)=O)C1O)OC(=O)CCCCCCCCCCCCCCC	True	0.6016666666666667	1.4982219659166248e-06
FOODB_FDB030984	[H][C@]1(O)C[C@]2([H])C(=CO[C@@]([H])(O[C@]3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]2([H])[C@@]1([H])C)C(=O)OC	True	0.8352777777777778	0.21357089214208677
FOODB_FDB001581	COC1=C(O)C=CC(\C=C\C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@@H](OC4=CC5=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C=C(O)C=C5[O+]=C4C4=CC=C(O)C(O)=C4)O[C@H](COC(=O)\C=C\C4=CC(O)=C(O)C=C4)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)=C1	True	0.5566666666666666	0.0053090198134803784
FOODB_FDB011792	[H][C@@]1(C)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC=C(O)C=C3)[C@]([H])(O[C@]3([H])OC(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O	True	0.5483333333333333	0.190363326734242
FOODB_FDB000847	OC(=O)C1=CC(O)=C(O)C=C1	True	0.5237367363967297	0.3015501668452466
FOODB_FDB021889	CNC[C@H](O)C1=CC(O)=C(O)C=C1	True	0.3820842783283204	0.15068733037507498
FOODB_FDB028113	[H][C@@](COC=CCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCC	True	0.52	0.001953624534771961
FOODB_FDB027220	[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@@]1([H])C(O)C(O)C(OP(O)(O)=O)[C@@]([H])(OP(O)(O)=O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	True	0.5916666666666667	1.3023948939686089e-06
FOODB_FDB003396	FC(F)(F)C(F)(F)Cl	True	0.39754123177258954	0.0002835360181309574
FOODB_FDB023046	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(O)CC3CC[C@@]21[H]	True	0.49792857142857144	0.03897397440451994
FOODB_FDB013185	CC1CCC(\C=C(/C)CO)C2=C(C)CCC12	True	0.5176689790461132	0.08533622468295625
FOODB_FDB024729	[H][C@](CO)(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCC=CCCCCCC	True	0.4750470219435737	0.010446937294565785
FOODB_FDB025437	[H][C@@](COC(=O)CCCCC=CCC=CCC=CCC=CCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC	True	0.6516666666666666	2.1455940970672424e-05
FOODB_FDB014832	COC1=CC(=CC(OC)=C1O)C1=C(O)C2=C3C(O1)=CC(O)=CC3=[O+]C=C2	True	0.7038888888888889	0.02484834927577361
FOODB_FDB002088	CC1=CC=C2N3C4=C(C=CC5=C4C4CC(C)(CCC4C3(C)C)O5)C2=C1	True	0.7733333333333333	0.0032743223141947658
FOODB_FDB022358	N[C@@H](C[S](=O)=O)C(O)=O	True	0.24007064642407538	0.9700186854660451
FOODB_FDB025351	CCCCCCC=CCCCCCCCCC=COC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	True	0.6083333333333333	3.1990748721881124e-06
FOODB_FDB002936	CC\C=C/C\C=C/CCO	True	0.11863756416039964	0.7891555279766003
FOODB_FDB023720	[H][C@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC	True	0.13504702194357365	0.0012824453379340134
FOODB_FDB020229	OCC1OC(OC2=C(OC3=CC(OC(=O)\C=C\C4=CC=C(O)C=C4)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)C(O)C(O)C1O	True	0.7766666666666666	0.004820171008511575
FOODB_FDB009863	CC1=C(CCOC=O)N=CS1	True	0.4017017236045877	0.9779954023530233
FOODB_FDB026880	[H][C@@](COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)(COP(O)(=O)OCCN)OC(=O)CCCCC=CCC=CCC=CCC=CCC	True	0.6433333333333333	0.020176879743112587
FOODB_FDB028675	CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC	True	0.5183333333333333	0.8269715366871316
FOODB_FDB016943	CC(=C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CC(O)CC(C)(C)C5CCC34C)C12	True	0.79	0.6766338107177226
FOODB_FDB027546	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C	True	0.735	8.307967208970852e-05
FOODB_FDB031324	OC1C(O)C(OC2=CC(O)=CC(C[C@H]3CCC(=O)O3)=C2)OC(C1O)C(O)=O	True	0.6363576637746763	0.22953697630737943
FOODB_FDB026658	[H][C@@](COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCCCC	True	0.5883333333333334	0.0081023991568048
FOODB_FDB021137	COC1=CC(O)=C(C=C1)C1CC(=O)C2=C(O)C=C(OC)C=C2O1	True	0.5652369281045752	0.19273829263400055
FOODB_FDB010275	[Na+].CCCCCCCCCCCCCCCC([O-])=O	True	0.5450852272727272	0.029166173729181476
FOODB_FDB018629	NC(CC1=CC(=O)C(=O)C=C1)C(O)=O	True	0.25272585286121513	0.7671168898266512
FOODB_FDB000066	O[C@@H]1OC(CO[C@H]2[C@H](OC3=CC4=C(O)C=C(O)C=C4[O+]=C3C3=CC=C(O)C(O)=C3)O[C@H](CO[C@@H]3O[C@H](COC(=O)\C=C\C4=CC=C(O)C(O)=C4)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O	True	0.5333333333333333	0.012295628603970564
