drugbank_id	smiles	DRUG_GROUPS	applicability_domain	bitter_prob	sweet_prob
DB08306	[H]N(C1=CC(=CC=C1)[N+]([O-])=O)S(=O)(=O)C1=C(SC=C1)C(O)=O	experimental	True	0.5396820868480693	0.011064270859454677
DB08307	OC(C1=CC=C(C=C1[N+]([O-])=O)C(F)(F)F)=C1C(=O)CCCC1=O	experimental	True	0.6186672278338944	0.0020283085887266654
DB08308	[H][C@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4([H])[C@@]3([H])CC[C@]12C)OC(=O)CCC(O)=O	experimental	True	0.8119999999999999	0.5303785150418153
DB08309	OCCCNCCS(=O)(=O)C1=CC=C(NC2=NC(OCC3CCCCC3)=C3N=CNC3=N2)C=C1	experimental	True	0.8483333333333334	0.01672701737851114
DB08310	[H][C@@](CCCC)(CN(O)C=O)C(=O)N1CCC[C@@]1([H])C1=NC2=C(O1)C=CC=C2	experimental	True	0.8133333333333334	0.0008138406333165973
DB08312	NC1=NC(N)=C(N=O)C(OCC2CCCCC2)=N1	experimental	True	0.5817445328673475	0.0789022977728635
DB08313	COC(=O)NC1=NC2=CC=C(C=C2N1)C(=O)C1=CC=CS1	experimental	True	0.6204333363687874	0.03997908586723773
DB08314	NC1=NC=C(O1)C(=O)C1=CC(Br)=CC=C1	experimental	True	0.5277680722448799	0.037481853631906654
DB08315	NC1=NC=C(O1)C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1	experimental	True	0.6374687822695666	0.0001731305178170551
DB08316	CC1(C)CC(=O)C2=C(N)N=CN=C2C1	experimental	True	0.6015031754944733	0.3398860096422255
DB08317	CC1=C(C=CC2=NC(N)=NC(N)=C12)C1=CC=CC=C1	experimental	True	0.6735021097046413	0.0019197003702216924
DB08318	NC1=NC(OCCOC2=CC=CC=C2)=NC(N)=N1	experimental	True	0.6097147278738771	0.026893902745960728
DB08319	OC1=CC=CC=C1C1=CC=CC=C1[S@@](O)=O	experimental	True	0.43519056709669107	0.16990610916951698
DB08320	[H][C@]12O[C@]([H])(C(=C1C1=CC=C(O)C=C1)C1=CC=C(O)C=C1)[C@]([H])(C(=O)OCC)[C@]2([H])C(=O)OCC	experimental	True	0.8446153846153847	0.021045555686443337
DB08321	[H][C@@]1(O)C(CO)=C[C@@]([H])(NCCCCCCCC)[C@]([H])(O)[C@@]1([H])O	experimental	True	0.5232140721828097	0.42299382819091924
DB08322	[H][C@@](CC(O)=O)(OC(=O)\C=C\C1=CC=C(O)C=C1)[C@@]([H])(OC(=O)\C=C\C1=CC=C(O)C=C1)C(O)=O	experimental	True	0.7355808080808082	0.09021296707907715
DB08323	[H][C@@]1(CCNC1=O)NC(=O)CC(=O)CCCCCCCCC	experimental	True	0.5955495945577941	0.6763514798596889
DB08324	[H][C@@]1(CCOC1=O)NC(=O)CC(=O)CCCCCCCCC	experimental	True	0.5260026616134511	0.5099782131292742
DB08325	CC(C)N1C=NC2=C1NC(NCCO)=N\C2=N/C1=CC=CC(Cl)=C1	experimental	True	0.7552380952380952	2.3792172806121573e-05
DB08326	OC1=CC2=C(C=C1)N=C(S2)C1=NC(=O)CS1	experimental	True	0.47341850147923137	0.002838389117882161
DB08327	OC(=O)CC1=C(O)C=CC(O)=C1	experimental	True	0.32570797319407163	0.5235816095270547
DB08328	[H][C@](O)(C(=O)NCCC(=O)NCCO)C(C)(C)COC(=O)C(C)(C)C	experimental	True	0.4723453014666082	0.3444379466392037
DB08329	NS(=O)(=O)C1=CC=C(C=C1)N1CCCCS1(=O)=O	experimental	True	0.5559953703703703	0.42952183636381136
DB08330	CO\C=C(\C(=O)OC)C1=C(\C=C\C2=CC=CC=C2)C=CC=C1	experimental	True	0.49012835786649733	0.14475622996664506
DB08331	N(C1=NC=CN1)C1=CC=C(NC2=CC=C(NC3=NC=CN3)C=C2)C=C1	experimental	True	0.7033333333333334	0.00011426702497481235
DB08332	C[C@@]12OO[C@@](CCC(O)=O)(C3=C1C=CC=C3)C1=C2C=CC=C1	experimental	True	0.5515395928931225	0.06334427292721004
DB08333	OC1=CC=C(\C=N\OC(=O)C2CCCCC2)C=C1	experimental	True	0.3464042287325344	0.25709057655671014
DB08334	OC1=CC=C(\C=N\OC(=O)C2CCCCC2)C=C1F	experimental	True	0.4312243145596826	0.06073650419727206
DB08335	CC(C)(C)CC(=O)O\N=C\C1=CC=C(O)C=C1	experimental	True	0.359122223589223	0.3334350275252446
DB08336	[H]N(C(=O)OC(C)(C)C)[C@]([H])(C(C)C)C1=NN=CO1	experimental	True	0.46088885834800464	0.07488953013553773
DB08337	[H]N(C(=O)OC(C)(C)C)[C@@]([H])(C(C)C)C1=NN=CO1	experimental	True	0.46088885834800464	0.07488953013553773
DB08338	O=C1CCCCC2=C3N=C(NC4=CC(N1)=CC=C4)N=C(NC1CC1)N3N=C2	experimental	True	0.7244444444444444	0.17130632192429743
DB08339	CN1C(=O)C(=CC2=CN=C(NC3=CC(CO)=CC=C3)N=C12)C1=C(Cl)C=CC=C1Cl	experimental	True	0.6891666666666667	6.135792703044324e-05
DB08340	N(C1=CC=CC=C1)C1=NC2=CC=NN2C(NC2=CC=CC=C2)=N1	experimental	True	0.6384119106699752	0.002712033345357901
DB08341	[H][C@]1(CCC[C@@]1([H])N(C)C)NC1=NC(NC2=CC=C(C=C2)S(=O)(=O)NC)=NC=C1C(F)(F)F	experimental	True	0.82	0.00026319513915262164
DB08342	[H][C@](N)(CSC(=O)CCCCCCCCCCCCCCC)C(O)=O	experimental	True	0.703380355276907	0.1379269987972285
DB08344	[H][C@@]1(CCCN(CCC2=CC=CC=C2)C1)N(CCCOC)C(=O)C1=CC=C(Cl)C=C1	experimental	True	0.9033333333333333	0.00011145480911590444
DB08345	N#CC1=C2N=C(NC3=CC=CC=C3)N=C(NCCC3=CN=CN3)N2N=C1	experimental	True	0.7	0.007734788966033131
DB08346	OC1=CC(O)=C2C(CC(=O)CCCC\C=C\CCOC2=O)=C1Cl	experimental	True	0.6291083945732052	0.00486956260370373
DB08347	CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CC(=N2)C#N	experimental	True	0.589692489779831	0.5413431723992217
DB08348	CN(C)CC(=O)NC1=CC2=C(NC(=O)C3=CC=CC=C23)C=C1	experimental	True	0.7266666666666667	3.86655263799888e-05
DB08349	CN1C2=C(C=NN2C2=C(F)C=C(F)C=C2)C(NC2=C(C)C=CC(=C2)C(=O)NC2CC2)=CC1=O	experimental	True	0.7583333333333333	5.463958924110171e-06
DB08350	COC1=CC=CC=C1C1=CNC2=C1C=C(C=N2)C1=CC(=CN=C1)C(=O)N(C)C	experimental	True	0.7891666666666667	9.562713092815764e-05
DB08351	CC1=CC=C(C=C1C1=CC2=C(C=C1)N=C(NCCN1CCOCC1)N=C2)C(=O)NC1CC1	experimental	True	0.8962820512820512	0.0006412479166548906
DB08352	CC(C)NC1=NC2=C(S1)C=C(C=C2)C1=C(N=CO1)C1=CC=CC=C1F	experimental	True	0.6920430107526883	0.05785642422224217
DB08353	N#CC1=C2N=C(NCC3CCCCC3)N=C(NC3=CC=CC=C3)N2N=C1	experimental	True	0.7033333333333334	0.27284653596143155
DB08354	ClC1=CC=C(CNC2=NC3=C(C=NN3C(NC3=CC=CC=C3)=N2)C#N)C=C1	experimental	True	0.66	0.06854603749591957
DB08355	CN1N=C(C(O)=O)C2=C1C1=NC(NC3=CC=CC=C3)=NC=C1CC2	experimental	True	0.5923474979321753	0.0004817844314081284
DB08356	COC1=CC=C(C=C1)C1=C(C)NN=C1C1=C(O)C=C(O)C=C1	experimental	True	0.5843187134502925	0.0013441383635243705
DB08357	CCOCCOCCOCC	experimental	True	0.46512492312053166	0.021969069880669084
DB08358	O=C1NCCC2=C1C=C(N2)C1=CC(=NC=C1)C1=CC2=C(C=CC=C2)N=C1	experimental	True	0.72	0.0005503236680788275
DB08359	CC(=O)C1=C(C)N=C(NC2=CC=CC=C2)S1	experimental	True	0.5972633118179032	0.0548617886399761
DB08360	CCN1CCN(CC1)C1=NC2=C(C=NN2C(NC2=CC=CC=C2)=N1)C#N	experimental	True	0.7867251461988304	0.0004554178948867541
DB08361	[H][C@]1(N)CCCC[C@@]1([H])NC1=NC(NC2=CC=CC(C)=C2)=C(C=N1)C(N)=O	experimental	True	0.71	0.031426441100943676
DB08362	CC(=O)NC1=CC=CC(NC2=NC3=C(C=NN3C(NC3=CC=CC=C3)=N2)C#N)=C1	experimental	True	0.5736111111111112	0.15041549753443936
DB08363	CCN1C2=CC=C(CNC)C=C2C2=C1C=CC=C2	experimental	True	0.7088888888888889	8.997938005606317e-05
DB08365	CN1C2=C(C(Br)=C1C(=O)NCCO)C1=C(C(=O)NC1=O)C(=C2)C1=C(Cl)C=CC=C1	experimental	True	0.7290277777777778	2.017098948087916e-05
DB08366	[H][C@]12C[C@]3([H])O[C@@]1(C)C[C@@]1(C2)CCC(=O)[C@@](C)(CCC(=O)NC2=C(O)C=CC(C(O)=O)=C2O)[C@]31[H]	experimental	True	0.89125	0.04953849655357938
DB08367	[H][C@@](COC(=O)CCCC)(COP(O)(O)=O)OC=O	experimental	True	0.3704706639188893	0.8839728596365856
DB08368	[H][C@](C)(C[C@]([H])(C[C@@]([H])(CCC(O)=O)C(O)=O)C(O)=O)C(O)=O	experimental	True	0.35237733780495506	0.3206514323027056
DB08369	C(N1C=CN=C1)C1=CC=C(C=C1)C1=CC=CC=C1	experimental	True	0.6876765834165834	4.106836271275761e-05
DB08370	[H][C@](N)(CSCC1=CC=C(Br)C=C1)C(O)=O	experimental	True	0.408940530854886	0.25025361564448717
DB08371	[H][C@](N)(CC1=CC=C(C=C1)C(=O)C1=CC=CC=C1)C(O)=O	experimental	True	0.4044640638101458	0.1816512162815006
DB08372	CCOC1=C(F)C(CCNC(=S)NC2=CC=C(C)C=N2)=NC=C1	experimental	True	0.6169302594751572	0.0009846353377872621
DB08373	CS(=O)(=O)C1=CC(Cl)=C(C=C1Cl)C1=C(Cl)C=C(C(Cl)=C1)S(C)(=O)=O	experimental	True	0.57125	0.002702740021990885
DB08374	[H][C@](N)(CC1=CC=CC=C1)C(=O)CCl	experimental	True	0.47900943812382923	0.6816873176407983
DB08375	[H][C@](C=O)(N=C(O)C(=N/OC)\C1=CSC(=N)N1)[C@@]1([H])SCC(=C)C(=N1)C(O)=O	experimental	True	0.6133333333333333	0.019568489670677827
DB08376	[H][C@@](COC(=O)CCCCCC)(COP(O)(O)=O)OC(=O)CCCCCC	experimental	True	0.743829073225625	0.35296080446462696
DB08377	[H][C@](C)(N=C(O)CCCP(O)(=O)OC1=CC=C(C=C1)N(=O)=O)C(O)=O	experimental	True	0.4559353902620932	0.18925653075288335
DB08378	[H][C@](O)(CCC(O)=O)NC1=CC=C(C=C1)N1C(=O)CCC1=O	experimental	True	0.41123803254304847	0.020893673803467735
DB08379	FC1=C(CC2=NNC(=O)C=C2)C=CC(Cl)=C1OC1=CC=CC=C1	experimental	True	0.5376624358076563	0.0005434115223406095
DB08382	[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCC(F)(F)C1)N1CCN(CC1)C1=NC=CC=N1	investigational	True	0.7458333333333333	3.508224832506117e-05
DB08383	COC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=CS1)C1=CC=C(OC)C=C1	experimental	True	0.7145029239766081	5.0772063912602906e-05
DB08384	C(OC1=CC=C(C=C1)C1=NNC=C1CC1=CC=NC=C1)C1=NC2=CC=CC=C2C=C1	experimental	True	0.6966666666666667	0.006035529178256985
DB08385	OC(=O)N1CCC(CC2=CN=C3C=CC=CC3=C2)CC1	experimental	True	0.6371628064247542	0.0003431005948916612
DB08386	C(OC1=CC=C(C=C1)C1=NNC=C1C1=CC=NC=C1)C1=CC=C2C=CC=CC2=N1	experimental	True	0.695	0.001959771881044654
DB08387	CN1C=C(C(=N1)C1=CC=C(OCC2=NC3=CC=CC=C3C=C2)C=C1)C1=CC=NC=C1	experimental	True	0.72	0.0007868623821798514
DB08388	CCOCCC1(OC2=CC=C(OC3=CC=C(F)C=C3)C=C2)C(=O)NC(=O)NC1=O	experimental	True	0.6540204678362572	0.003534988666844098
DB08389	[H][C@]1(CCN(C1)C1=NC=NC2=CC(OC)=C(OC)C=C12)OC1=CC2=CC=CC=C2C=C1	experimental	True	0.87	7.918214345689278e-05
DB08390	CC(C)OC1=CC=C(CC[C@]2(CC(O)=CC(=O)O2)C2CCCC2)C=C1F	experimental	True	0.8141670653907496	0.09109711353225074
DB08391	[H][C@]1(CCN(C1)C1=NC=NC2=CC(OC)=C(OC)C=C12)OC1=NC2=CC=CC=C2N=C1	experimental	True	0.85625	0.00016680051342645274
DB08392	COC1=CC=C(C=C1)C1=C(C2=C(NCCO)N=CN=C2O1)C1=CC=C(OC)C=C1	experimental	True	0.8018960863697706	0.003842357431554949
DB08393	OCCNC1=NC=NC2=C1C(=C(O2)C1=CC=CC=C1)C1=CC=CC=C1	experimental	True	0.6813175675675676	0.0010647925217573094
DB08394	OC(=O)CNC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O	experimental	True	0.4614456705724197	0.23554191021241802
DB08395	CCOCN1OC(=O)C(=C1C1=CC=NC(OC2=CC=CC=C2O)=N1)C1=CC=C(F)C=C1	experimental	True	0.6816666666666666	0.00019997369595611602
DB08396	OC(=O)CCCNC=C1N=C(OC1=O)C1=CC=CC=C1	experimental	True	0.40953602584790727	0.06470389932422448
DB08397	OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(F)(F)P(O)(O)=O	experimental	True	0.5822255389718076	0.481793293962711
DB08398	CN1C(N)=NC2=NC=C(C=C12)C1=CC=CC=C1	investigational	True	0.7455293532943849	0.0007893203234325775
DB08399	OC1=CC(\C=C\C2=CC(O)=C(O)C=C2)=CC(O)=C1	experimental	True	0.6272178199949745	0.17570034954392977
DB08400	OC(=O)N1CCC(CC2=CC(OC3=NC=C(C=C3)C(F)(F)F)=CC=C2)CC1	experimental	True	0.633568376068376	3.625221152132279e-05
DB08401	[H][C@@](CO\N=C(/CCC(O)=O)C(O)=O)(NC(=O)COC1=CC=CC=C1)C(O)=O	experimental	True	0.4609667912177036	0.152125129384546
DB08402	OC(=O)C1=C(NC(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC(OC2=NC=CC=N2)=C1	experimental	True	0.5275	0.006887905995085005
DB08403	[H][C@@](CC(C)C)(CC(=O)NO)C(=O)N[C@@]([H])(CC1=CC=CC=C1)C(=O)NC	experimental	True	0.592797385620915	0.3019954669136756
DB08404	[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCC)C(C)(C)CO[P@]([H])(O)=O	experimental	True	0.7362820512820513	0.0006372188757147499
DB08405	[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCCC)C(C)(C)CO[P@]([H])(O)=O	experimental	True	0.742948717948718	0.00045200379384304856
DB08406	NC1=NC2=C(N=C(CN3C4=CC=CC=C4C=CC4=CC=CC=C34)C=N2)C(N)=N1	experimental	True	0.7222222222222223	7.018221543808451e-05
DB08407	[H][C@]12C[C@]3([H])O[C@@]1(C)C[C@@]1(C2)C=CC(=O)[C@@](C)(CCC(=O)NC2=C(O)C(=CC=C2O)C(O)=O)[C@]31[H]	experimental	True	0.8868055555555554	0.02504845094388992
DB08408	[H][C@](O)(C(=O)NCCC(=O)NCCS)C(C)(C)COC(=O)C(C)(C)C	experimental	True	0.5664185749717066	0.15786004083492922
DB08409	OC(=O)CNC(=O)CCC[P@@](O)(=O)OCC1=CC=C(C=C1)[N+]([O-])=O	experimental	True	0.4421574435532635	0.19241236647867066
DB08410	OC(=O)CNC(=O)CCCC(=O)NCC1=CC=C(C=C1)[N+]([O-])=O	experimental	True	0.36742330544053187	0.07640365680496317
DB08411	[H][C@@](C)(NC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O)C(O)=O	experimental	True	0.4522635212099424	0.3605678549915732
DB08412	OC(=O)CCCCCNC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O	experimental	True	0.6129166666666667	0.09215104113528517
DB08413	C[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O	experimental	True	0.3451353758816724	0.35514737935979185
DB08414	[H][C@@](C)(SC1=NC(N)=CC(Cl)=N1)C1=NC=C2OC=CC2=C1	experimental	True	0.6320056716649833	0.03969719031611306
DB08416	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=C(C=C(OC)C(OS(N)(=O)=O)=C4)[C@@]3([H])CC[C@]12C)OS(N)(=O)=O	experimental	True	0.8016666666666666	0.5807547092524691
DB08418	[H][C@]12CC[C@]3(C)C(=O)N(CC4=CC=CN=C4)C(=O)C[C@@]3([H])[C@]1([H])CCC1=C2C=CC(OS(N)(=O)=O)=C1	experimental	True	0.865	0.12347265260113009
DB08419	[H][C@](CC)(COC1=CC=CC=C1)O[P@](C)(Cl)=O	experimental	True	0.4312472638210702	0.21896278325341104
DB08420	[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)N[C@@]([H])(CC1=CC(=CC=C1)C#N)B(O)O	experimental	True	0.77	0.02321755188528246
DB08421	[H][C@]1(CCCCN1)C(=O)NC(C)(C)C	experimental	True	0.470686118489039	0.8494100596491522
DB08422	[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCCNC1=CC=NC=C1	experimental	True	0.76	0.030795076214498535
DB08423	NC1=C(C=NN1C1=CC=C(F)C=C1)C(=O)C1=CC(OC2CCNCC2)=CC=C1	experimental	True	0.7225	0.00045908208060498604
DB08424	[H][C@](O)(CO)COC1=CC(=CC=C1)C(=O)C1=C(N)N(N=C1)C1=CC=C(F)C=C1	experimental	True	0.6018697318007662	0.0003775651902453957
DB08426	[H][C@@]1(CCN(CC2=CC3=C(N2)C=NC=C3)C1=O)NS(=O)(=O)C1=CC2=C(S1)C=CC=N2	experimental	True	0.7215277777777778	7.043585182006172e-05
DB08427	[H][C@]1(O)C=C[C@](CC(=O)C(O)=O)(C=C1)C(O)=O	experimental	True	0.4386465956927659	0.5057735906169684
DB08428	[H][C@@](C)(O)[C@@]([H])(N)CC1=CC=CC=C1	experimental	True	0.4096085731974355	0.7715838521679815
DB08429	[H][C@](N)(CC(=O)N1CCC[C@@]1([H])CNC(=O)C1=CC=CC(=C1)S(C)(=O)=O)CC1=CC(Cl)=CC=C1	experimental	True	0.8260000000000001	0.0009550622828773813
DB08430	[H][C@]1(CO)O[C@@]([H])(SC2=CC=C(C=C2)[N+]([O-])=O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O	experimental	True	0.4747312217256548	0.27670607972579064
DB08431	[H][C@](C)(C(=O)C[P@]([H])(O)=O)[C@@]([H])(O)CC	experimental	True	0.3234694338462655	0.0031182297497003323
DB08432	[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=S)N1C=C(C)C(=O)NC1=O	experimental	True	0.5855922628923147	0.00015000906942461563
DB08433	C=CS(=O)(=O)OC1=CC=CC=C1	experimental	True	0.3043695811195884	0.9155803194425286
DB08434	[H][C@]1(C(O)=O)[C@]([H])(C(=O)NC)[C@]1([H])C1=CC=C(OP(O)(O)=O)C=C1	experimental	True	0.5226935138140189	0.9179737657914367
DB08435	[H][C@]1(C\C=C\CCCC(O)=O)C=CC(=O)\C1=C/C=C/CCCCC	experimental	True	0.700647909756326	0.5259885875607104
DB08436	CCCCN1C(CC2=CC3=C(OCO3)C=C2)=NC2=C(N)N=CN=C12	experimental	True	0.7131944444444445	0.002706585343384118
DB08437	[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O	experimental	True	0.8766666666666667	0.0008721896993483707
DB08438	[H][C@](O)(COC(=O)CCCCCCCCCCCCCCC)[C@@]([H])(O)C(\O)=C(\O)C(O)=O	experimental	True	0.74	0.7815870963611125
DB08439	CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1	approved	True	0.6733333333333333	0.0048359549175887515
DB08440	CC(=O)NC1=C2C=CC=NC2=C2N=CC=CC2=C1	experimental	True	0.7062885549234368	0.0068747346200378505
DB08441	BrC1=C2NCCCNS(=O)(=O)C3=CC=CC(NC(N=C1)=N2)=C3	experimental	True	0.5925393700787401	0.0027740584123693564
DB08442	[H][C@@]1(CCCN1C(=O)C1=C(O)C=C(O)C=C1)C1=CC=CC=C1C	experimental	True	0.5821105108710151	0.0022194840610458223
DB08443	OC1=CC(O)=C(C(=O)N2C=CC=C2)C(O)=C1	experimental	True	0.6467380943809715	0.0005442257655282812
DB08444	CC1=CC(=CC(OC2=C(Br)C=C(CC3=NNC4=NN=CC=C34)C=C2)=C1)C#N	experimental	True	0.6483210382513661	0.3082190650761388
DB08445	[H][C@]1(N)CN(C[C@]1([H])C1=C(F)C=C(F)C(F)=C1)C1=CC(=NC=N1)C1=CC=C(OC)N=C1	experimental	True	0.7177586206896551	0.00011019714854315052
DB08446	FC1=C(CC2=NNC3=NN=CC=C23)C=CC(Br)=C1OC1=CC(=CC(Cl)=C1)C#N	experimental	True	0.6183333333333333	0.0008328519134765301
DB08447	CN(C)CC1=CNC2=C1C=CC=C2CCCO	experimental	True	0.7047464788043282	0.00021180711854467408
DB08448	[H][C@]12C=CCC=C1C=CC1=CC(O)=CC=C1N2CC1=NC2=C(N)N=C(N)N=C2N=C1	experimental	True	0.7533333333333333	0.0007464927217999698
DB08449	OC(=O)CN1C=C(CC2=NC3=C(S2)C(F)=CC(F)=C3F)C2=CC=CN=C12	experimental	True	0.6617342342342342	2.6460634308210448e-06
DB08450	CC1=CC=CC(=N1)C1=NC(NC2=CC=C3NN=CC3=C2)=C2C=CC=CC2=N1	experimental	True	0.6645833333333333	0.00017312358702633953
DB08451	CS(=O)(=O)NC1=CC=CC2=C1N=CC=C2	experimental	True	0.6045833480663855	0.020568295603922246
DB08453	CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1	experimental	True	0.5761968569065342	0.08485784215865061
DB08454	CC1=CC(NC2=C3C=CC=CC3=NC(=N2)C2=CC=CC=C2)=NN1	experimental	True	0.64958150131325	0.0008797042568357971
DB08455	[H]/C(=C(/[H])\C(\C)=C(/[H])C(O)=O)/C(/[H])=C(\C)/C(/[H])=C(\[H])C1=C(C)C=C(O)C(C)=C1C	experimental	True	0.591539737654321	0.4002387263303408
DB08456	CC1(C)N(O)C(C)(C)C(=C1CSS(C)(=O)=O)C1=CC=CC=C1	experimental	True	0.6661111111111111	0.0029459425896826907
DB08457	CC1=C(CSCC2=CC=CO2)C(OC2=CC(C)=CC(C)=C2)=C(I)C(=O)N1	experimental	True	0.72	0.0001994989611441901
DB08458	CN(C\C=C\COC1=CC=C(C=C1)C(=O)C1=CC=C(Br)C=C1)C1CC1	experimental	True	0.7420299985437601	0.008540869184058086
DB08459	ClC1=CC(OC2=C(Cl)C=CC(OCC3=NNC4=NC=CC=C34)=C2)=CC(=C1)C#N	experimental	True	0.6124321493624773	0.017494680859133332
DB08460	NC1=CC=C2C(COC3=CC(OC4=CC(=CC(Cl)=C4)C#N)=C(Cl)C=C3)=NNC2=N1	experimental	True	0.6515277777777778	0.050363194229694146
DB08461	CC(C)(C)N1N=C(CC2=CC(O)=CC=C2)C2=C1N=CN=C2N	experimental	True	0.704415348716619	0.006825562025782194
DB08462	C=CC(=O)NC1=CC=C2N=CN=C(NC3=CC=CC=C3)C2=C1	experimental	True	0.6051700307487153	0.01027515005799695
DB08463	[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(NCC2=CC=C(C=C2)C2=CC=CC=N2)=N1	experimental	True	0.8382264957264958	0.01074351314843482
DB08464	COC(=O)C1=C(CCC(=O)NC2=C(O)C=C(OC)C(O)=C2)C(Cl)=C(O)C=C1O	experimental	True	0.6680753968253968	0.029312007076671406
DB08465	COC1=CC(N)=C(OC)C(CCOC(=O)C2=C(O)C=C(O)C(Cl)=C2)=C1OC	experimental	True	0.6434722222222223	0.01601731677177104
DB08466	OC1=CC=C(CCC2=CC(O)=CC(O)=C2)C=C1	experimental	True	0.5497206353431004	0.14889535023328465
DB08467	O=C(O)\C=C(/C)\C=C\C[C@]1(C)CC2=C(CCCC2(C)C)C1=C	experimental	True	0.6675252525252525	0.5195591784071804
DB08469	CC(C)(C)OC(=O)N1CCC(CC1)C1=NC(=NO1)C1=CC=CS1	experimental	True	0.7164583333333333	0.01803086256187578
DB08470	FC1=CC=C(C=C1)C1=NN=C(N1)C1=CC=CC=C1	experimental	True	0.6385206383115987	7.33075978305576e-05
DB08471	O=C(CC1=CC=CS1)N1CCC(CC1)C1=NC(=NO1)C1=CC=CS1	experimental	True	0.7566666666666667	0.00044699519854734724
DB08472	CNCC[C@@H](OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1	experimental	True	0.47789501151792035	0.03076760886963718
DB08473	[H][C@]1(CO)O[C@@]([H])(N2C=NC3=CC(Cl)=C(Cl)C=C23)[C@]([H])(O)[C@]1([H])O	experimental	True	0.5833333333333334	0.002393749674530487
DB08474	[H][C@](CC(=O)NC(CC)CC)(C(N)=O)C(C)(C)C	experimental	True	0.50147580165122	0.778401973211201
DB08475	CC1(C)OC[C@@H](COP(O)(=O)CCCCC=C)O1	experimental	True	0.5251234705138439	0.1490930889216102
DB08476	[H][C@]1(N)CCCCCCCCCCNC1=O	experimental	True	0.417832520063243	0.599261892136574
DB08478	NC(=N)NC(=N)NC1=C(Cl)C=CC(=C1)C(F)(F)F	experimental	True	0.5702377542136943	8.349373739900809e-05
DB08479	COC1=CC(OC)=CC(NC(=N)NC(N)=N)=C1	experimental	True	0.5386097591153391	0.0077513079739018305
DB08480	[H][C@]1(CCC2=C1C=CC=C2O)\N=C\C=C	experimental	True	0.3784161529545308	0.24143845016166074
DB08481	CC1=CC=C(O1)\C=C1/SC(NS(=O)(=O)C2=CC=C(C)C=C2)=NC1=O	experimental	True	0.6710416666666666	0.013773076014506775
DB08482	[H][C@@](C)(NC(=O)[C@]([H])(CC(C)C)NC(=O)[C@]([H])(CC(C)C)CC(=O)NO)C(=O)OCC	experimental	True	0.67	0.2875376039621666
DB08484	NC1=CC=C(C=C1)S(=O)(=O)NC(=O)NCCS	experimental	True	0.5388193963847411	0.08072069302632197
DB08485	[H][C@@]1(O)C[C@@](O)(C=C(C2=CC=CC(SC3=CC=CC=C3)=C2)[C@@]1([H])O)C(O)=O	experimental	True	0.5185592866922323	0.21833514071949117
DB08486	CC1=CC(NC(=O)CC2=CC=C(OC(C)(C)C(O)=O)C=C2)=CC(C)=C1	investigational	True	0.6664339826839827	0.2622274601899911
DB08487	NC(=N)C1=CC(CN2CCN(CC2=O)S(=O)(=O)C2=CC3=C(S2)C=C(Cl)C=C3)=CC=C1	experimental	True	0.7016666666666667	8.901017527460508e-05
DB08488	ClC1=CC=C(S1)\C=C\S(=O)(=O)N1CCN(CC2=CC3=C(N2)C=CN=C3)C(=O)C1	experimental	True	0.745	6.791882301631143e-05
DB08489	[H][C@@](CC(C)C)(CC(=O)NO)C(=O)N[C@@]1([H])CC2=CN(CCCCCCNC1=O)C1=C2C=CC=C1	experimental	True	0.8683333333333333	0.0008758184466863383
DB08490	ONC(=O)C1(CS(=O)(=O)C2=CC=C(OC3=CC=C(Cl)C=C3)C=C2)CCOCC1	experimental; investigational	True	0.6335875382262997	0.0006974285102221618
DB08491	ONC(=O)CC1(CCOCC1)S(=O)(=O)C1=CC=C(OC2=CC=CC=C2)C=C1	experimental	True	0.6246527777777778	0.008099651915895213
